#MMo    logLLo  logTe     G   G_BP    G_RP
0.9561927430    0.31151  3.74809    3.9097   4.2570   3.3988
0.9563646541    0.31237  3.74779    3.9078   4.2557   3.3963
0.9565365651    0.31323  3.74750    3.9059   4.2544   3.3938
0.9567084761    0.31408  3.74719    3.9041   4.2532   3.3913
0.9568803871    0.31492  3.74688    3.9023   4.2521   3.3889
0.9570522982    0.31574  3.74655    3.9006   4.2510   3.3864
0.9572242092    0.31656  3.74622    3.8988   4.2499   3.3840
0.9573961202    0.31737  3.74589    3.8971   4.2489   3.3816
0.9575680313    0.31817  3.74554    3.8954   4.2479   3.3791
0.9577399423    0.31896  3.74519    3.8938   4.2470   3.3768
0.9579118533    0.31974  3.74483    3.8922   4.2462   3.3744
0.9580837643    0.32050  3.74445    3.8907   4.2454   3.3721
0.9582556754    0.32125  3.74407    3.8892   4.2447   3.3697
0.9584275864    0.32199  3.74368    3.8877   4.2440   3.3675
0.9585994974    0.32273  3.74327    3.8863   4.2434   3.3652
0.9587714084    0.32344  3.74286    3.8850   4.2429   3.3630
0.9589433195    0.32414  3.74243    3.8837   4.2425   3.3608
0.9591152305    0.32482  3.74199    3.8825   4.2422   3.3586
0.9592871415    0.32549  3.74155    3.8813   4.2420   3.3565
0.9594590525    0.32614  3.74108    3.8803   4.2419   3.3544
0.9596309636    0.32677  3.74060    3.8793   4.2420   3.3525
0.9598028746    0.32738  3.74011    3.8784   4.2422   3.3505
0.9599747856    0.32797  3.73961    3.8777   4.2425   3.3486
0.9601466966    0.32854  3.73909    3.8770   4.2429   3.3469
0.9603186077    0.32908  3.73855    3.8764   4.2436   3.3451
0.9604905187    0.32962  3.73799    3.8760   4.2443   3.3434
0.9606624297    0.33012  3.73742    3.8756   4.2452   3.3418
0.9608343407    0.33060  3.73684    3.8753   4.2462   3.3403
0.9610062518    0.33106  3.73623    3.8752   4.2474   3.3388
0.9611781628    0.33151  3.73561    3.8751   4.2487   3.3374
0.9613500738    0.33192  3.73496    3.8751   4.2502   3.3360
0.9615219848    0.33231  3.73430    3.8753   4.2518   3.3347
0.9616938959    0.33269  3.73362    3.8755   4.2536   3.3335
0.9618658069    0.33305  3.73292    3.8757   4.2553   3.3322
0.9620377179    0.33337  3.73220    3.8761   4.2573   3.3310
0.9622096289    0.33368  3.73146    3.8765   4.2593   3.3298
0.9623815400    0.33398  3.73069    3.8769   4.2615   3.3287
0.9625534510    0.33427  3.72991    3.8774   4.2636   3.3275
0.9627253620    0.33454  3.72911    3.8779   4.2659   3.3263
0.9628972731    0.33480  3.72828    3.8785   4.2683   3.3252
0.9630691841    0.33506  3.72743    3.8792   4.2708   3.3240
0.9632410951    0.33535  3.72657    3.8798   4.2733   3.3228
0.9634130061    0.33562  3.72569    3.8805   4.2759   3.3217
0.9635849172    0.33592  3.72479    3.8812   4.2786   3.3205
0.9637568282    0.33625  3.72387    3.8819   4.2813   3.3192
0.9639287392    0.33662  3.72293    3.8826   4.2840   3.3179
0.9641006502    0.33705  3.72198    3.8832   4.2867   3.3164
0.9642725613    0.33752  3.72101    3.8837   4.2894   3.3149
0.9644444723    0.33807  3.72003    3.8842   4.2921   3.3133
0.9646163833    0.33871  3.71905    3.8845   4.2946   3.3115
0.9647882943    0.33945  3.71806    3.8846   4.2970   3.3094
0.9649602054    0.34029  3.71705    3.8845   4.2992   3.3072
0.9651321164    0.34125  3.71605    3.8842   4.3012   3.3048
0.9653040274    0.34236  3.71504    3.8836   4.3030   3.3020
0.9654759384    0.34363  3.71404    3.8827   4.3043   3.2989
0.9656478495    0.34505  3.71304    3.8813   4.3053   3.2954
0.9658197605    0.34666  3.71205    3.8796   4.3058   3.2914
0.9659916715    0.34847  3.71107    3.8772   4.3058   3.2870
0.9661635825    0.35046  3.71011    3.8744   4.3052   3.2821
0.9663354936    0.35268  3.70917    3.8709   4.3038   3.2766
0.9665074046    0.35509  3.70825    3.8668   4.3019   3.2706
0.9666793156    0.35774  3.70734    3.8621   4.2992   3.2640
0.9668512266    0.36066  3.70645    3.8566   4.2957   3.2566
0.9670231377    0.36380  3.70560    3.8505   4.2915   3.2488
0.9671950487    0.36715  3.70477    3.8438   4.2866   3.2403
0.9673669597    0.37082  3.70395    3.8362   4.2808   3.2311
0.9675388707    0.37471  3.70317    3.8281   4.2744   3.2213
0.9675720521    0.37549  3.70303    3.8265   4.2731   3.2194
0.9676052334    0.37629  3.70288    3.8248   4.2717   3.2174
0.9676384147    0.37709  3.70274    3.8231   4.2703   3.2154
0.9676715961    0.37790  3.70260    3.8213   4.2689   3.2134
0.9677047774    0.37871  3.70246    3.8196   4.2675   3.2113
0.9677379587    0.37953  3.70232    3.8178   4.2661   3.2093
0.9677711401    0.38037  3.70218    3.8160   4.2646   3.2072
0.9678043214    0.38122  3.70204    3.8142   4.2631   3.2051
0.9678375027    0.38209  3.70190    3.8123   4.2615   3.2029
0.9678706840    0.38298  3.70176    3.8104   4.2599   3.2007
0.9679038654    0.38387  3.70162    3.8085   4.2584   3.1985
0.9679370467    0.38473  3.70148    3.8066   4.2568   3.1963
0.9679702280    0.38563  3.70134    3.8047   4.2552   3.1941
0.9680034094    0.38655  3.70121    3.8027   4.2535   3.1918
0.9680365907    0.38747  3.70107    3.8007   4.2518   3.1895
0.9680697720    0.38839  3.70094    3.7987   4.2501   3.1872
0.9681029534    0.38933  3.70081    3.7966   4.2483   3.1849
0.9681361347    0.39028  3.70068    3.7946   4.2466   3.1826
0.9681693160    0.39124  3.70055    3.7925   4.2448   3.1802
0.9682024974    0.39222  3.70042    3.7903   4.2429   3.1778
0.9682356787    0.39319  3.70030    3.7882   4.2411   3.1754
0.9682688600    0.39414  3.70018    3.7861   4.2393   3.1730
0.9683020413    0.39511  3.70005    3.7840   4.2374   3.1706
0.9683352227    0.39609  3.69993    3.7818   4.2356   3.1682
0.9683684040    0.39711  3.69980    3.7796   4.2336   3.1657
0.9684015853    0.39814  3.69968    3.7773   4.2316   3.1631
0.9684347667    0.39916  3.69956    3.7750   4.2297   3.1606
0.9684679480    0.40019  3.69943    3.7728   4.2277   3.1581
0.9685011293    0.40124  3.69932    3.7704   4.2257   3.1555
0.9685343107    0.40230  3.69920    3.7681   4.2236   3.1529
0.9685674920    0.40333  3.69908    3.7658   4.2216   3.1503
0.9686006733    0.40439  3.69896    3.7634   4.2195   3.1477
0.9686338546    0.40548  3.69885    3.7610   4.2174   3.1451
0.9686670360    0.40658  3.69873    3.7586   4.2152   3.1424
0.9687002173    0.40770  3.69862    3.7561   4.2130   3.1396
0.9687333986    0.40882  3.69850    3.7535   4.2108   3.1368
0.9687665800    0.40996  3.69839    3.7510   4.2085   3.1340
0.9687997613    0.41109  3.69828    3.7485   4.2062   3.1313
0.9688329426    0.41224  3.69817    3.7459   4.2039   3.1285
0.9688661240    0.41335  3.69807    3.7434   4.2017   3.1257
0.9688993053    0.41444  3.69796    3.7409   4.1995   3.1230
0.9689324866    0.41558  3.69786    3.7384   4.1972   3.1202
0.9689656679    0.41673  3.69775    3.7358   4.1949   3.1174
0.9689988493    0.41791  3.69764    3.7331   4.1925   3.1145
0.9690320306    0.41911  3.69754    3.7304   4.1901   3.1116
0.9690652119    0.42032  3.69744    3.7277   4.1876   3.1086
0.9690983933    0.42153  3.69734    3.7249   4.1851   3.1056
0.9691315746    0.42274  3.69723    3.7222   4.1826   3.1027
0.9691647559    0.42397  3.69714    3.7194   4.1801   3.0997
0.9691979373    0.42515  3.69704    3.7167   4.1776   3.0968
0.9692311186    0.42635  3.69694    3.7140   4.1751   3.0938
0.9692642999    0.42760  3.69685    3.7111   4.1725   3.0908
0.9692974812    0.42885  3.69675    3.7083   4.1699   3.0877
0.9693306626    0.43010  3.69666    3.7054   4.1673   3.0846
0.9693638439    0.43136  3.69657    3.7025   4.1646   3.0815
0.9693970252    0.43264  3.69647    3.6996   4.1620   3.0784
0.9694302066    0.43392  3.69638    3.6967   4.1593   3.0752
0.9694633879    0.43521  3.69629    3.6937   4.1566   3.0721
0.9694965692    0.43652  3.69620    3.6907   4.1538   3.0689
0.9695297506    0.43784  3.69611    3.6877   4.1510   3.0656
0.9695629319    0.43918  3.69602    3.6846   4.1481   3.0623
0.9695961132    0.44049  3.69593    3.6816   4.1453   3.0591
0.9696292945    0.44180  3.69585    3.6785   4.1425   3.0559
0.9696624759    0.44316  3.69576    3.6754   4.1396   3.0526
0.9696956572    0.44455  3.69567    3.6722   4.1366   3.0491
0.9697288385    0.44594  3.69558    3.6690   4.1336   3.0457
0.9697620199    0.44729  3.69550    3.6658   4.1307   3.0424
0.9697952012    0.44867  3.69542    3.6626   4.1277   3.0390
0.9698283825    0.45007  3.69533    3.6594   4.1247   3.0356
0.9698615639    0.45149  3.69525    3.6561   4.1216   3.0321
0.9698947452    0.45288  3.69517    3.6528   4.1186   3.0287
0.9699279265    0.45430  3.69508    3.6495   4.1155   3.0252
0.9699611078    0.45573  3.69500    3.6462   4.1124   3.0217
0.9699942892    0.45717  3.69492    3.6429   4.1093   3.0181
0.9700274705    0.45861  3.69484    3.6395   4.1061   3.0146
0.9700606518    0.46003  3.69476    3.6362   4.1030   3.0111
0.9700938332    0.46147  3.69469    3.6328   4.0998   3.0075
0.9701270145    0.46293  3.69461    3.6294   4.0966   3.0040
0.9701601958    0.46441  3.69453    3.6259   4.0933   3.0003
0.9701933772    0.46588  3.69446    3.6225   4.0901   2.9967
0.9702265585    0.46735  3.69439    3.6190   4.0868   2.9931
0.9702597398    0.46885  3.69431    3.6155   4.0835   2.9894
0.9702929211    0.47037  3.69423    3.6119   4.0801   2.9856
0.9703261025    0.47190  3.69416    3.6083   4.0767   2.9819
0.9703592838    0.47342  3.69409    3.6047   4.0733   2.9781
0.9703924651    0.47494  3.69402    3.6011   4.0699   2.9744
0.9704256465    0.47646  3.69395    3.5975   4.0665   2.9706
0.9704588278    0.47802  3.69388    3.5939   4.0630   2.9668
0.9704920091    0.47957  3.69381    3.5902   4.0595   2.9629
0.9705251905    0.48112  3.69374    3.5865   4.0560   2.9591
0.9705583718    0.48267  3.69367    3.5829   4.0526   2.9553
0.9705915531    0.48424  3.69360    3.5791   4.0490   2.9514
0.9706247344    0.48582  3.69354    3.5754   4.0454   2.9475
0.9706579158    0.48739  3.69347    3.5717   4.0419   2.9436
0.9706910971    0.48899  3.69340    3.5679   4.0383   2.9397
0.9707242784    0.49059  3.69334    3.5641   4.0346   2.9358
0.9707574598    0.49220  3.69327    3.5602   4.0310   2.9318
0.9707906411    0.49382  3.69321    3.5564   4.0273   2.9278
0.9708238224    0.49543  3.69314    3.5526   4.0236   2.9238
0.9708570038    0.49707  3.69308    3.5486   4.0199   2.9197
0.9708901851    0.49867  3.69302    3.5448   4.0162   2.9158
0.9709233664    0.50030  3.69296    3.5409   4.0125   2.9118
0.9709565477    0.50197  3.69289    3.5370   4.0087   2.9076
0.9709897291    0.50363  3.69283    3.5330   4.0049   2.9035
0.9710229104    0.50529  3.69278    3.5290   4.0010   2.8994
0.9710560917    0.50698  3.69272    3.5250   3.9972   2.8952
0.9710892731    0.50868  3.69266    3.5209   3.9933   2.8910
0.9711224544    0.51038  3.69260    3.5168   3.9894   2.8868
0.9711556357    0.51209  3.69254    3.5128   3.9854   2.8826
0.9711888171    0.51378  3.69248    3.5087   3.9815   2.8784
0.9712219984    0.51550  3.69242    3.5046   3.9776   2.8742
0.9712551797    0.51723  3.69236    3.5004   3.9736   2.8699
0.9712883611    0.51897  3.69230    3.4963   3.9695   2.8656
0.9713215424    0.52069  3.69225    3.4921   3.9655   2.8613
0.9713547237    0.52244  3.69219    3.4879   3.9615   2.8570
0.9713879050    0.52421  3.69214    3.4837   3.9574   2.8526
0.9714210864    0.52594  3.69208    3.4795   3.9533   2.8483
0.9714542677    0.52768  3.69203    3.4753   3.9493   2.8440
0.9714874490    0.52949  3.69198    3.4709   3.9451   2.8395
0.9715206304    0.53129  3.69192    3.4666   3.9409   2.8350
0.9715538117    0.53310  3.69187    3.4622   3.9367   2.8306
0.9715869930    0.53488  3.69181    3.4579   3.9325   2.8261
0.9716201744    0.53665  3.69176    3.4537   3.9284   2.8218
0.9716533557    0.53847  3.69171    3.4493   3.9241   2.8172
0.9716865370    0.54030  3.69165    3.4449   3.9199   2.8127
0.9717197183    0.54214  3.69160    3.4404   3.9156   2.8082
0.9717528997    0.54395  3.69155    3.4360   3.9113   2.8036
0.9717860810    0.54579  3.69150    3.4316   3.9070   2.7991
0.9718192623    0.54766  3.69144    3.4271   3.9026   2.7945
0.9718524437    0.54951  3.69139    3.4226   3.8983   2.7899
0.9718856250    0.55138  3.69134    3.4181   3.8939   2.7852
0.9719188063    0.55327  3.69129    3.4135   3.8895   2.7805
0.9719519877    0.55517  3.69125    3.4089   3.8850   2.7758
0.9719851690    0.55705  3.69120    3.4043   3.8805   2.7711
0.9720183503    0.55892  3.69115    3.3998   3.8761   2.7665
0.9720515316    0.56080  3.69110    3.3952   3.8717   2.7618
0.9720847130    0.56266  3.69105    3.3907   3.8673   2.7572
0.9721178943    0.56460  3.69100    3.3860   3.8627   2.7524
0.9721510756    0.56655  3.69095    3.3813   3.8581   2.7476
0.9721842570    0.56846  3.69091    3.3766   3.8536   2.7428
0.9722174383    0.57036  3.69087    3.3720   3.8491   2.7381
0.9722506196    0.57230  3.69082    3.3673   3.8445   2.7333
0.9722838010    0.57429  3.69077    3.3625   3.8398   2.7283
0.9723169823    0.57628  3.69072    3.3576   3.8351   2.7234
0.9723501636    0.57830  3.69067    3.3528   3.8303   2.7184
0.9723833449    0.58029  3.69062    3.3479   3.8256   2.7134
0.9724165263    0.58221  3.69058    3.3432   3.8211   2.7087
0.9724497076    0.58420  3.69053    3.3384   3.8164   2.7037
0.9724828889    0.58620  3.69048    3.3335   3.8116   2.6987
0.9725160703    0.58820  3.69044    3.3287   3.8068   2.6938
0.9725492516    0.59027  3.69039    3.3236   3.8019   2.6886
0.9725824329    0.59234  3.69035    3.3186   3.7970   2.6835
0.9726156143    0.59436  3.69031    3.3136   3.7922   2.6784
0.9726487956    0.59636  3.69027    3.3088   3.7874   2.6735
0.9726819769    0.59839  3.69022    3.3038   3.7825   2.6684
0.9727151582    0.60048  3.69018    3.2987   3.7776   2.6632
0.9727483396    0.60257  3.69014    3.2936   3.7726   2.6580
0.9727815209    0.60470  3.69009    3.2884   3.7675   2.6527
0.9728147022    0.60681  3.69005    3.2833   3.7625   2.6475
0.9728478836    0.60886  3.69000    3.2782   3.7576   2.6424
0.9728810649    0.61097  3.68996    3.2731   3.7525   2.6371
0.9729142462    0.61310  3.68992    3.2679   3.7474   2.6318
0.9729474276    0.61529  3.68988    3.2625   3.7422   2.6264
0.9729806089    0.61749  3.68983    3.2572   3.7369   2.6209
0.9730137902    0.61963  3.68979    3.2519   3.7318   2.6156
0.9730469715    0.62175  3.68974    3.2467   3.7267   2.6103
0.9730801529    0.62397  3.68970    3.2413   3.7215   2.6048
0.9731133342    0.62621  3.68965    3.2359   3.7161   2.5992
0.9731465155    0.62840  3.68961    3.2305   3.7109   2.5937
0.9731796969    0.63062  3.68956    3.2251   3.7055   2.5882
0.9732128782    0.63282  3.68952    3.2197   3.7003   2.5827
0.9732460595    0.63507  3.68947    3.2142   3.6949   2.5771
0.9732792409    0.63736  3.68943    3.2086   3.6894   2.5714
0.9733124222    0.63960  3.68939    3.2031   3.6840   2.5658
0.9733456035    0.64186  3.68934    3.1976   3.6786   2.5602
0.9733787848    0.64411  3.68930    3.1921   3.6732   2.5546
0.9734119662    0.64635  3.68925    3.1866   3.6679   2.5491
0.9734451475    0.64862  3.68921    3.1811   3.6624   2.5434
0.9734783288    0.65088  3.68917    3.1755   3.6570   2.5378
0.9735115102    0.65309  3.68914    3.1701   3.6517   2.5323
0.9735446915    0.65544  3.68909    3.1643   3.6460   2.5264
0.9735778728    0.65780  3.68904    3.1586   3.6404   2.5205
0.9736110542    0.66017  3.68900    3.1528   3.6347   2.5146
0.9736442355    0.66255  3.68895    3.1470   3.6290   2.5087
0.9736774168    0.66489  3.68890    3.1413   3.6234   2.5029
0.9737105981    0.66724  3.68886    3.1355   3.6178   2.4970
0.9737437795    0.66966  3.68881    3.1296   3.6120   2.4910
0.9737769608    0.67204  3.68876    3.1237   3.6063   2.4851
0.9738101421    0.67440  3.68872    3.1180   3.6006   2.4792
0.9738433235    0.67683  3.68867    3.1120   3.5948   2.4731
0.9738765048    0.67924  3.68863    3.1061   3.5890   2.4671
0.9739096861    0.68169  3.68859    3.1001   3.5831   2.4610
0.9739428675    0.68403  3.68855    3.0943   3.5774   2.4552
0.9739760488    0.68655  3.68850    3.0882   3.5714   2.4489
0.9740092301    0.68908  3.68845    3.0820   3.5653   2.4426
0.9740424115    0.69156  3.68840    3.0759   3.5594   2.4364
0.9740755928    0.69408  3.68835    3.0698   3.5534   2.4302
0.9741087741    0.69658  3.68830    3.0636   3.5474   2.4239
0.9741419554    0.69908  3.68825    3.0575   3.5414   2.4177
0.9741751368    0.70151  3.68821    3.0515   3.5355   2.4116
0.9742083181    0.70406  3.68816    3.0453   3.5294   2.4053
0.9742414994    0.70662  3.68811    3.0390   3.5232   2.3989
0.9742746808    0.70920  3.68806    3.0327   3.5171   2.3925
0.9743078621    0.71178  3.68801    3.0264   3.5109   2.3861
0.9743410434    0.71435  3.68797    3.0201   3.5047   2.3797
0.9743742248    0.71693  3.68792    3.0138   3.4985   2.3732
0.9744074061    0.71957  3.68786    3.0073   3.4922   2.3667
0.9744405874    0.72218  3.68782    3.0009   3.4859   2.3601
0.9744737687    0.72485  3.68776    2.9944   3.4795   2.3535
0.9745069501    0.72750  3.68772    2.9879   3.4731   2.3469
0.9745401314    0.73017  3.68767    2.9813   3.4667   2.3402
0.9745733127    0.73284  3.68762    2.9748   3.4603   2.3336
0.9746064941    0.73555  3.68756    2.9682   3.4538   2.3268
0.9746396754    0.73828  3.68750    2.9615   3.4473   2.3200
0.9746728567    0.74099  3.68745    2.9549   3.4408   2.3133
0.9747060381    0.74368  3.68740    2.9483   3.4344   2.3066
0.9747392194    0.74639  3.68735    2.9416   3.4279   2.2998
0.9747724007    0.74918  3.68729    2.9348   3.4212   2.2929
0.9748055820    0.75192  3.68724    2.9281   3.4146   2.2861
0.9748387634    0.75476  3.68718    2.9212   3.4078   2.2790
0.9748719447    0.75755  3.68713    2.9143   3.4011   2.2720
0.9749051260    0.76030  3.68708    2.9076   3.3945   2.2652
0.9749383074    0.76315  3.68701    2.9006   3.3877   2.2581
0.9749714887    0.76605  3.68695    2.8935   3.3808   2.2509
0.9750046700    0.76893  3.68688    2.8865   3.3739   2.2437
0.9750378514    0.77177  3.68682    2.8796   3.3672   2.2366
0.9750710327    0.77468  3.68676    2.8725   3.3602   2.2294
0.9751042140    0.77756  3.68670    2.8654   3.3534   2.2222
0.9751373953    0.78045  3.68664    2.8584   3.3464   2.2150
0.9751705767    0.78341  3.68658    2.8511   3.3393   2.2076
0.9752037580    0.78635  3.68651    2.8439   3.3323   2.2003
0.9752369393    0.78920  3.68646    2.8370   3.3255   2.1932
0.9752701207    0.79217  3.68640    2.8297   3.3184   2.1858
0.9753033020    0.79521  3.68633    2.8223   3.3111   2.1782
0.9753364833    0.79828  3.68626    2.8148   3.3038   2.1706
0.9753696647    0.80125  3.68620    2.8075   3.2967   2.1632
0.9754028460    0.80433  3.68613    2.8000   3.2894   2.1555
0.9754360273    0.80736  3.68606    2.7926   3.2822   2.1480
0.9754692086    0.81044  3.68599    2.7851   3.2748   2.1403
0.9755023900    0.81349  3.68593    2.7776   3.2676   2.1327
0.9755355713    0.81666  3.68585    2.7699   3.2600   2.1248
0.9755687526    0.81981  3.68578    2.7622   3.2525   2.1170
0.9756019340    0.82296  3.68571    2.7545   3.2450   2.1091
0.9756351153    0.82611  3.68564    2.7468   3.2375   2.1013
0.9756682966    0.82935  3.68557    2.7389   3.2298   2.0932
0.9757014780    0.83253  3.68550    2.7312   3.2222   2.0853
0.9757346593    0.83579  3.68543    2.7232   3.2144   2.0772
0.9757678406    0.83899  3.68536    2.7154   3.2068   2.0692
0.9758010219    0.84231  3.68528    2.7073   3.1989   2.0609
0.9758342033    0.84558  3.68520    2.6993   3.1911   2.0528
0.9758673846    0.84881  3.68514    2.6914   3.1834   2.0448
0.9759005659    0.85199  3.68507    2.6837   3.1758   2.0368
0.9759337473    0.85546  3.68498    2.6752   3.1676   2.0282
0.9759669286    0.85891  3.68489    2.6668   3.1594   2.0196
0.9760001099    0.86233  3.68481    2.6585   3.1513   2.0111
0.9760332913    0.86567  3.68474    2.6504   3.1434   2.0028
0.9760664726    0.86923  3.68465    2.6417   3.1349   1.9939
0.9760996539    0.87272  3.68455    2.6332   3.1267   1.9852
0.9761328352    0.87629  3.68446    2.6245   3.1183   1.9764
0.9761660166    0.87976  3.68438    2.6161   3.1100   1.9677
0.9761991979    0.88323  3.68430    2.6076   3.1018   1.9591
0.9762323792    0.88666  3.68421    2.5993   3.0936   1.9505
0.9762655606    0.89038  3.68411    2.5902   3.0849   1.9413
0.9762987419    0.89405  3.68402    2.5813   3.0762   1.9322
0.9763319232    0.89770  3.68393    2.5724   3.0676   1.9231
0.9763651046    0.90141  3.68383    2.5634   3.0588   1.9139
0.9763982859    0.90519  3.68373    2.5543   3.0499   1.9045
0.9764314672    0.90897  3.68362    2.5451   3.0410   1.8951
0.9764646485    0.91270  3.68352    2.5360   3.0322   1.8858
0.9764978299    0.91660  3.68342    2.5266   3.0230   1.8761
0.9765310112    0.92037  3.68331    2.5174   3.0142   1.8667
0.9765641925    0.92414  3.68321    2.5083   3.0053   1.8573
0.9765973739    0.92799  3.68310    2.4989   2.9963   1.8478
0.9766305552    0.93188  3.68299    2.4895   2.9871   1.8381
0.9766637365    0.93569  3.68288    2.4803   2.9782   1.8286
0.9766969179    0.93969  3.68277    2.4706   2.9688   1.8187
0.9767300992    0.94371  3.68265    2.4609   2.9594   1.8087
0.9767632805    0.94778  3.68253    2.4510   2.9498   1.7986
0.9767964618    0.95174  3.68242    2.4415   2.9406   1.7888
0.9768296432    0.95583  3.68230    2.4316   2.9310   1.7786
0.9768628245    0.96002  3.68218    2.4214   2.9212   1.7682
0.9768960058    0.96417  3.68205    2.4114   2.9115   1.7579
0.9769291872    0.96844  3.68193    2.4011   2.9015   1.7473
0.9769623685    0.97256  3.68181    2.3911   2.8918   1.7370
0.9769955498    0.97650  3.68170    2.3815   2.8826   1.7272
0.9770287312    0.98093  3.68157    2.3708   2.8722   1.7163
0.9770619125    0.98519  3.68144    2.3605   2.8623   1.7057
0.9770950938    0.98953  3.68131    2.3501   2.8521   1.6949
0.9771282752    0.99396  3.68118    2.3394   2.8418   1.6839
0.9771614565    0.99837  3.68105    2.3287   2.8315   1.6730
0.9771946378    1.00282  3.68091    2.3180   2.8212   1.6619
0.9772278191    1.00734  3.68077    2.3071   2.8106   1.6507
0.9772610005    1.01185  3.68063    2.2962   2.8001   1.6395
0.9772941818    1.01625  3.68049    2.2856   2.7899   1.6286
0.9773273631    1.02084  3.68034    2.2746   2.7793   1.6172
0.9773605445    1.02537  3.68020    2.2637   2.7687   1.6060
0.9773937258    1.02993  3.68006    2.2527   2.7582   1.5947
0.9774269071    1.03462  3.67991    2.2414   2.7473   1.5831
0.9774600885    1.03944  3.67975    2.2298   2.7361   1.5711
0.9774932698    1.04425  3.67959    2.2183   2.7250   1.5592
0.9775264511    1.04915  3.67943    2.2065   2.7137   1.5471
0.9775596324    1.05401  3.67927    2.1948   2.7024   1.5350
0.9775928138    1.05893  3.67911    2.1830   2.6911   1.5229
0.9776259951    1.06392  3.67895    2.1710   2.6795   1.5105
0.9776591764    1.06884  3.67879    2.1592   2.6682   1.4983
0.9776923578    1.07392  3.67861    2.1471   2.6565   1.4858
0.9777255391    1.07903  3.67844    2.1348   2.6447   1.4731
0.9777587204    1.08421  3.67826    2.1224   2.6328   1.4603
0.9777919018    1.08940  3.67809    2.1100   2.6209   1.4475
0.9778250831    1.09468  3.67790    2.0974   2.6087   1.4344
0.9778582644    1.09994  3.67772    2.0848   2.5967   1.4214
0.9778914457    1.10532  3.67753    2.0719   2.5844   1.4081
0.9779246271    1.11070  3.67734    2.0591   2.5720   1.3948
0.9779578084    1.11618  3.67715    2.0460   2.5595   1.3813
0.9779909897    1.12176  3.67694    2.0327   2.5467   1.3675
0.9780241711    1.12739  3.67674    2.0193   2.5339   1.3536
0.9780573524    1.13320  3.67653    2.0054   2.5207   1.3393
0.9780905337    1.13899  3.67631    1.9916   2.5075   1.3250
0.9781237151    1.14488  3.67609    1.9776   2.4941   1.3105
0.9781568964    1.15079  3.67587    1.9636   2.4807   1.2959
0.9781900777    1.15679  3.67565    1.9493   2.4671   1.2811
0.9782232590    1.16284  3.67542    1.9349   2.4533   1.2662
0.9782564404    1.16895  3.67518    1.9205   2.4395   1.2512
0.9782896217    1.17509  3.67495    1.9059   2.4256   1.2360
0.9783228030    1.18129  3.67470    1.8912   2.4116   1.2208
0.9783559844    1.18758  3.67446    1.8763   2.3974   1.2053
0.9783891657    1.19389  3.67421    1.8614   2.3832   1.1898
0.9784223470    1.20031  3.67396    1.8462   2.3688   1.1740
0.9784555284    1.20678  3.67370    1.8309   2.3543   1.1581
0.9784887097    1.21331  3.67344    1.8155   2.3396   1.1420
0.9785218910    1.21999  3.67317    1.7997   2.3246   1.1256
0.9785550723    1.22663  3.67290    1.7841   2.3098   1.1093
0.9785882537    1.23339  3.67262    1.7681   2.2946   1.0928
0.9786214350    1.24026  3.67234    1.7519   2.2793   1.0759
0.9786546163    1.24718  3.67205    1.7357   2.2639   1.0589
0.9786877977    1.25421  3.67176    1.7192   2.2482   1.0417
0.9787209790    1.26136  3.67146    1.7024   2.2323   1.0242
0.9787541603    1.26854  3.67116    1.6855   2.2164   1.0066
0.9787873417    1.27577  3.67085    1.6686   2.2004   0.9889
0.9788205230    1.28308  3.67054    1.6514   2.1842   0.9710
0.9788537043    1.29043  3.67022    1.6342   2.1679   0.9531
0.9788868856    1.29790  3.66990    1.6167   2.1514   0.9348
0.9789200670    1.30552  3.66957    1.5989   2.1346   0.9162
0.9789532483    1.31316  3.66923    1.5811   2.1177   0.8975
0.9789864296    1.32103  3.66888    1.5627   2.1004   0.8783
0.9790196110    1.32898  3.66853    1.5441   2.0829   0.8589
0.9790527923    1.33690  3.66817    1.5257   2.0655   0.8396
0.9790859736    1.34495  3.66781    1.5069   2.0478   0.8200
0.9791191550    1.35306  3.66745    1.4880   2.0300   0.8002
0.9791523363    1.36089  3.66709    1.4697   2.0128   0.7811
0.9791855176    1.36887  3.66673    1.4511   1.9953   0.7616
0.9792186989    1.37756  3.66632    1.4309   1.9763   0.7404
0.9792518803    1.38618  3.66592    1.4109   1.9575   0.7194
0.9792850616    1.39471  3.66552    1.3910   1.9388   0.6986
0.9793182429    1.40343  3.66511    1.3707   1.9197   0.6774
0.9793514243    1.41221  3.66470    1.3503   1.9005   0.6560
0.9793846056    1.42100  3.66428    1.3298   1.8813   0.6346
0.9794177869    1.42953  3.66387    1.3099   1.8626   0.6137
0.9794509683    1.43827  3.66345    1.2896   1.8435   0.5924
0.9794841496    1.44677  3.66304    1.2698   1.8249   0.5717
0.9795173309    1.45515  3.66263    1.2503   1.8065   0.5513
0.9795505122    1.46352  3.66223    1.2307   1.7881   0.5308
0.9795836936    1.47168  3.66183    1.2117   1.7702   0.5109
0.9796168749    1.47927  3.66146    1.1940   1.7536   0.4923
0.9796500562    1.48596  3.66113    1.1784   1.7388   0.4760
0.9796832376    1.49141  3.66088    1.1656   1.7268   0.4626
0.9797164189    1.49630  3.66066    1.1541   1.7159   0.4507
0.9797496002    1.50070  3.66046    1.1438   1.7061   0.4399
0.9797827816    1.50432  3.66031    1.1352   1.6980   0.4310
