#    MMo    logLLo  logTe     G   G_BP    G_RP
2.0786015761     1.61353  3.81793   0.6061   0.8110   0.2637
2.0786852670     1.61260  3.81571   0.6085   0.8173   0.2607
2.0787689578     1.61164  3.81356   0.6111   0.8238   0.2580
2.0788526486     1.61058  3.81147   0.6141   0.8307   0.2559
2.0789363394     1.60940  3.80942   0.6175   0.8380   0.2543
2.0790200302     1.60812  3.80743   0.6213   0.8456   0.2532
2.0791037210     1.60676  3.80550   0.6252   0.8532   0.2524
2.0791874118     1.60533  3.80362   0.6293   0.8608   0.2519
2.0792711026     1.60384  3.80181   0.6335   0.8684   0.2517
2.0793547934     1.60226  3.80004   0.6379   0.8762   0.2518
2.0794384842     1.60062  3.79831   0.6426   0.8841   0.2523
2.0795221750     1.59890  3.79662   0.6475   0.8923   0.2531
2.0796058658     1.59710  3.79495   0.6526   0.9007   0.2543
2.0796895566     1.59521  3.79331   0.6580   0.9094   0.2557
2.0797732474     1.59324  3.79170   0.6638   0.9183   0.2576
2.0798569382     1.59116  3.79012   0.6697   0.9274   0.2598
2.0799406290     1.58899  3.78858   0.6760   0.9368   0.2623
2.0800243198     1.58672  3.78708   0.6824   0.9463   0.2651
2.0801080106     1.58433  3.78560   0.6891   0.9560   0.2683
2.0801917014     1.58183  3.78415   0.6961   0.9658   0.2718
2.0802753923     1.57921  3.78272   0.7033   0.9758   0.2756
2.0803590831     1.57645  3.78130   0.7109   0.9862   0.2798
2.0804427739     1.57356  3.77989   0.7189   0.9970   0.2844
2.0805264647     1.57051  3.77849   0.7274   1.0083   0.2896
2.0806101555     1.56732  3.77709   0.7364   1.0201   0.2952
2.0806938463     1.56396  3.77570   0.7459   1.0326   0.3014
2.0807775371     1.56042  3.77431   0.7559   1.0456   0.3081
2.0808612279     1.55670  3.77293   0.7664   1.0591   0.3154
2.0809449187     1.55279  3.77154   0.7774   1.0730   0.3231
2.0810286095     1.54868  3.77015   0.7889   1.0875   0.3313
2.0811123003     1.54434  3.76877   0.8009   1.1023   0.3400
2.0811959911     1.53979  3.76737   0.8134   1.1178   0.3493
2.0812796819     1.53499  3.76598   0.8266   1.1338   0.3592
2.0813633727     1.52995  3.76458   0.8404   1.1505   0.3697
2.0814470635     1.52464  3.76317   0.8549   1.1679   0.3809
2.0815307543     1.51907  3.76176   0.8701   1.1861   0.3928
2.0816144451     1.51323  3.76034   0.8861   1.2052   0.4055
2.0816981359     1.50710  3.75891   0.9029   1.2250   0.4190
2.0817818267     1.50068  3.75747   0.9205   1.2457   0.4332
2.0818655175     1.49399  3.75603   0.9389   1.2673   0.4483
2.0819492084     1.48701  3.75458   0.9581   1.2896   0.4641
2.0820328992     1.47976  3.75312   0.9780   1.3128   0.4807
2.0821165900     1.47226  3.75165   0.9985   1.3366   0.4979
2.0822002808     1.46453  3.75018   1.0197   1.3609   0.5157
2.0822839716     1.45659  3.74870   1.0413   1.3858   0.5339
2.0823676624     1.44850  3.74722   1.0632   1.4109   0.5525
2.0824513532     1.44028  3.74573   1.0854   1.4363   0.5713
2.0825350440     1.43201  3.74423   1.1078   1.4618   0.5903
2.0826187348     1.42374  3.74273   1.1303   1.4875   0.6094
2.0827024256     1.41556  3.74123   1.1527   1.5131   0.6284
2.0827861164     1.40755  3.73974   1.1748   1.5386   0.6472
2.0828698072     1.39979  3.73824   1.1966   1.5637   0.6656
2.0829534980     1.39237  3.73675   1.2176   1.5881   0.6833
2.0830371888     1.38540  3.73527   1.2376   1.6115   0.6999
2.0831208796     1.37897  3.73380   1.2562   1.6336   0.7153
2.0832045704     1.37314  3.73234   1.2733   1.6540   0.7291
2.0832882612     1.36801  3.73089   1.2885   1.6725   0.7411
2.0833719520     1.36368  3.72947   1.3016   1.6888   0.7511
2.0834556428     1.36021  3.72807   1.3125   1.7028   0.7589
2.0835393337     1.35764  3.72671   1.3211   1.7145   0.7645
2.0836230245     1.35600  3.72539   1.3274   1.7237   0.7678
2.0837067153     1.35529  3.72411   1.3313   1.7305   0.7690
2.0837904061     1.35552  3.72285   1.3329   1.7349   0.7678
2.0838054218     1.35570  3.72264   1.3328   1.7354   0.7673
2.0838204375     1.35587  3.72242   1.3328   1.7358   0.7667
2.0838354532     1.35609  3.72220   1.3326   1.7361   0.7661
2.0838504690     1.35634  3.72198   1.3324   1.7364   0.7654
2.0838654847     1.35661  3.72176   1.3321   1.7366   0.7646
2.0838805004     1.35694  3.72155   1.3317   1.7367   0.7637
2.0838955161     1.35728  3.72133   1.3312   1.7367   0.7628
2.0839105319     1.35767  3.72111   1.3307   1.7366   0.7618
2.0839255476     1.35809  3.72090   1.3300   1.7365   0.7606
2.0839405633     1.35853  3.72068   1.3293   1.7363   0.7595
2.0839555790     1.35903  3.72047   1.3285   1.7359   0.7582
2.0839705947     1.35955  3.72025   1.3276   1.7355   0.7568
2.0839856105     1.36011  3.72004   1.3266   1.7350   0.7553
2.0840006262     1.36070  3.71983   1.3255   1.7345   0.7538
2.0840156419     1.36133  3.71961   1.3243   1.7338   0.7522
2.0840306576     1.36198  3.71940   1.3231   1.7330   0.7505
2.0840456734     1.36267  3.71919   1.3218   1.7322   0.7487
2.0840606891     1.36338  3.71899   1.3204   1.7313   0.7469
2.0840757048     1.36412  3.71878   1.3190   1.7304   0.7450
2.0840907205     1.36489  3.71858   1.3174   1.7293   0.7430
2.0841057363     1.36569  3.71837   1.3159   1.7282   0.7410
2.0841207520     1.36650  3.71817   1.3142   1.7270   0.7389
2.0841357677     1.36735  3.71797   1.3125   1.7258   0.7367
2.0841507834     1.36822  3.71777   1.3107   1.7245   0.7345
2.0841657991     1.36911  3.71757   1.3089   1.7231   0.7323
2.0841808149     1.37002  3.71738   1.3070   1.7217   0.7299
2.0841958306     1.37096  3.71718   1.3051   1.7202   0.7276
2.0842108463     1.37192  3.71699   1.3031   1.7187   0.7251
2.0842258620     1.37289  3.71680   1.3010   1.7171   0.7227
2.0842408778     1.37389  3.71661   1.2989   1.7154   0.7201
2.0842558935     1.37490  3.71642   1.2968   1.7137   0.7176
2.0842709092     1.37593  3.71624   1.2946   1.7120   0.7150
2.0842859249     1.37698  3.71605   1.2924   1.7102   0.7124
2.0843009407     1.37804  3.71587   1.2901   1.7083   0.7097
2.0843159564     1.37913  3.71569   1.2878   1.7064   0.7070
2.0843309721     1.38023  3.71551   1.2854   1.7045   0.7042
2.0843459878     1.38134  3.71533   1.2830   1.7025   0.7014
2.0843610035     1.38247  3.71516   1.2805   1.7005   0.6986
2.0843760193     1.38362  3.71498   1.2780   1.6984   0.6957
2.0843910350     1.38477  3.71481   1.2755   1.6963   0.6928
2.0844060507     1.38594  3.71464   1.2730   1.6942   0.6899
2.0844210664     1.38712  3.71447   1.2704   1.6920   0.6869
2.0844360822     1.38832  3.71430   1.2678   1.6898   0.6839
2.0844510979     1.38952  3.71413   1.2651   1.6875   0.6809
2.0844661136     1.39074  3.71397   1.2624   1.6852   0.6778
2.0844811293     1.39196  3.71380   1.2597   1.6829   0.6748
2.0844961451     1.39320  3.71364   1.2570   1.6806   0.6717
2.0845111608     1.39445  3.71348   1.2542   1.6782   0.6686
2.0845261765     1.39570  3.71332   1.2514   1.6758   0.6654
2.0845411922     1.39697  3.71316   1.2486   1.6734   0.6622
2.0845562080     1.39825  3.71301   1.2458   1.6709   0.6591
2.0845712237     1.39953  3.71285   1.2429   1.6684   0.6559
2.0845862394     1.40082  3.71270   1.2400   1.6659   0.6526
2.0846012551     1.40211  3.71255   1.2371   1.6633   0.6494
2.0846162708     1.40341  3.71239   1.2342   1.6608   0.6461
2.0846312866     1.40473  3.71224   1.2313   1.6582   0.6429
2.0846463023     1.40604  3.71210   1.2283   1.6556   0.6396
2.0846613180     1.40737  3.71195   1.2253   1.6530   0.6362
2.0846763337     1.40870  3.71180   1.2223   1.6503   0.6329
2.0846913495     1.41003  3.71166   1.2193   1.6476   0.6296
2.0847063652     1.41136  3.71151   1.2163   1.6450   0.6263
2.0847213809     1.41270  3.71137   1.2132   1.6423   0.6229
2.0847363966     1.41405  3.71123   1.2102   1.6396   0.6195
2.0847514124     1.41540  3.71109   1.2071   1.6368   0.6162
2.0847664281     1.41675  3.71095   1.2040   1.6341   0.6128
2.0847814438     1.41811  3.71081   1.2010   1.6313   0.6094
2.0847964595     1.41947  3.71067   1.1979   1.6286   0.6060
2.0848114752     1.42083  3.71053   1.1947   1.6258   0.6026
2.0848264910     1.42220  3.71040   1.1916   1.6230   0.5991
2.0848415067     1.42357  3.71026   1.1885   1.6202   0.5957
2.0848565224     1.42495  3.71013   1.1853   1.6173   0.5923
2.0848715381     1.42633  3.71000   1.1822   1.6145   0.5888
2.0848865539     1.42772  3.70987   1.1790   1.6116   0.5853
2.0849015696     1.42910  3.70973   1.1758   1.6087   0.5819
2.0849165853     1.43049  3.70960   1.1726   1.6059   0.5784
2.0849316010     1.43188  3.70948   1.1694   1.6030   0.5749
2.0849466168     1.43328  3.70935   1.1662   1.6000   0.5714
2.0849616325     1.43467  3.70922   1.1630   1.5971   0.5679
2.0849766482     1.43607  3.70909   1.1597   1.5942   0.5644
2.0849916639     1.43747  3.70897   1.1565   1.5913   0.5609
2.0850066796     1.43888  3.70884   1.1532   1.5883   0.5574
2.0850216954     1.44028  3.70872   1.1500   1.5854   0.5538
2.0850367111     1.44170  3.70859   1.1467   1.5824   0.5503
2.0850517268     1.44311  3.70847   1.1434   1.5794   0.5467
2.0850667425     1.44453  3.70835   1.1401   1.5764   0.5432
2.0850817583     1.44595  3.70822   1.1368   1.5734   0.5396
2.0850967740     1.44738  3.70810   1.1335   1.5704   0.5360
2.0851117897     1.44881  3.70798   1.1302   1.5673   0.5324
2.0851268054     1.45023  3.70786   1.1269   1.5643   0.5289
2.0851418212     1.45167  3.70774   1.1235   1.5612   0.5253
2.0851568369     1.45310  3.70763   1.1202   1.5582   0.5217
2.0851718526     1.45454  3.70751   1.1168   1.5551   0.5181
2.0851868683     1.45598  3.70739   1.1135   1.5520   0.5144
2.0852018840     1.45742  3.70727   1.1101   1.5489   0.5108
2.0852168998     1.45886  3.70716   1.1067   1.5458   0.5072
2.0852319155     1.46031  3.70704   1.1033   1.5427   0.5036
2.0852469312     1.46175  3.70693   1.1000   1.5396   0.4999
2.0852619469     1.46319  3.70681   1.0966   1.5365   0.4963
2.0852769627     1.46464  3.70670   1.0932   1.5333   0.4926
2.0852919784     1.46609  3.70658   1.0898   1.5302   0.4890
2.0853069941     1.46755  3.70647   1.0864   1.5271   0.4853
2.0853220098     1.46900  3.70636   1.0830   1.5239   0.4817
2.0853370256     1.47045  3.70625   1.0795   1.5208   0.4780
2.0853520413     1.47191  3.70613   1.0761   1.5176   0.4744
2.0853670570     1.47337  3.70602   1.0727   1.5144   0.4707
2.0853820727     1.47483  3.70591   1.0693   1.5113   0.4670
2.0853970885     1.47629  3.70580   1.0658   1.5081   0.4633
2.0854121042     1.47775  3.70569   1.0624   1.5049   0.4597
2.0854271199     1.47921  3.70558   1.0589   1.5017   0.4560
2.0854421356     1.48068  3.70547   1.0555   1.4985   0.4523
2.0854571513     1.48215  3.70536   1.0520   1.4953   0.4486
2.0854721671     1.48361  3.70525   1.0486   1.4921   0.4449
2.0854871828     1.48508  3.70515   1.0451   1.4889   0.4412
2.0855021985     1.48655  3.70504   1.0416   1.4857   0.4375
2.0855172142     1.48803  3.70493   1.0382   1.4825   0.4338
2.0855322300     1.48950  3.70482   1.0347   1.4792   0.4301
2.0855472457     1.49098  3.70472   1.0312   1.4760   0.4264
2.0855622614     1.49246  3.70461   1.0277   1.4728   0.4226
2.0855772771     1.49394  3.70450   1.0242   1.4695   0.4189
2.0855922929     1.49543  3.70440   1.0207   1.4663   0.4152
2.0856073086     1.49691  3.70429   1.0172   1.4630   0.4114
2.0856223243     1.49840  3.70419   1.0137   1.4597   0.4077
2.0856373400     1.49988  3.70408   1.0102   1.4565   0.4040
2.0856523557     1.50136  3.70398   1.0067   1.4532   0.4003
2.0856673715     1.50285  3.70387   1.0032   1.4500   0.3965
2.0856823872     1.50434  3.70377   0.9996   1.4467   0.3928
2.0856974029     1.50583  3.70367   0.9961   1.4434   0.3890
2.0857124186     1.50732  3.70356   0.9926   1.4401   0.3853
2.0857274344     1.50881  3.70346   0.9891   1.4369   0.3815
2.0857424501     1.51030  3.70336   0.9856   1.4336   0.3778
2.0857574658     1.51180  3.70325   0.9820   1.4303   0.3740
2.0857724815     1.51331  3.70315   0.9785   1.4270   0.3702
2.0857874973     1.51481  3.70304   0.9749   1.4237   0.3665
2.0858025130     1.51632  3.70294   0.9713   1.4203   0.3627
2.0858175287     1.51783  3.70284   0.9678   1.4170   0.3589
2.0858325444     1.51934  3.70274   0.9642   1.4137   0.3551
2.0858475601     1.52085  3.70264   0.9606   1.4104   0.3513
2.0858625759     1.52236  3.70253   0.9571   1.4070   0.3475
2.0858775916     1.52388  3.70243   0.9535   1.4037   0.3437
2.0858926073     1.52539  3.70233   0.9499   1.4004   0.3399
2.0859076230     1.52691  3.70223   0.9463   1.3970   0.3361
2.0859226388     1.52843  3.70213   0.9427   1.3937   0.3323
2.0859376545     1.52996  3.70202   0.9391   1.3903   0.3285
2.0859526702     1.53148  3.70192   0.9355   1.3870   0.3246
2.0859676859     1.53300  3.70182   0.9319   1.3836   0.3208
2.0859827017     1.53454  3.70172   0.9283   1.3802   0.3170
2.0859977174     1.53606  3.70162   0.9247   1.3769   0.3132
2.0860127331     1.53758  3.70152   0.9211   1.3735   0.3093
2.0860277488     1.53911  3.70142   0.9175   1.3702   0.3055
2.0860427646     1.54064  3.70132   0.9139   1.3668   0.3017
2.0860577803     1.54217  3.70122   0.9103   1.3634   0.2979
2.0860727960     1.54371  3.70112   0.9067   1.3601   0.2940
2.0860878117     1.54524  3.70102   0.9031   1.3567   0.2902
2.0861028274     1.54677  3.70092   0.8994   1.3533   0.2863
2.0861178432     1.54831  3.70082   0.8958   1.3500   0.2825
2.0861328589     1.54985  3.70072   0.8922   1.3466   0.2787
2.0861478746     1.55139  3.70062   0.8886   1.3432   0.2748
2.0861628903     1.55292  3.70052   0.8850   1.3398   0.2710
2.0861779061     1.55446  3.70042   0.8813   1.3364   0.2671
2.0861929218     1.55601  3.70032   0.8777   1.3331   0.2633
2.0862079375     1.55755  3.70022   0.8741   1.3297   0.2594
2.0862229532     1.55909  3.70012   0.8704   1.3263   0.2556
2.0862379690     1.56063  3.70002   0.8668   1.3229   0.2517
2.0862529847     1.56218  3.69992   0.8632   1.3195   0.2479
2.0862680004     1.56373  3.69982   0.8595   1.3161   0.2440
2.0862830161     1.56528  3.69972   0.8559   1.3127   0.2402
2.0862980318     1.56682  3.69962   0.8523   1.3093   0.2363
2.0863130476     1.56837  3.69952   0.8486   1.3060   0.2325
2.0863280633     1.56992  3.69943   0.8450   1.3026   0.2286
2.0863430790     1.57147  3.69933   0.8414   1.2992   0.2247
2.0863580947     1.57302  3.69923   0.8377   1.2958   0.2209
2.0863731105     1.57457  3.69913   0.8341   1.2924   0.2170
2.0863881262     1.57612  3.69903   0.8304   1.2890   0.2132
2.0864031419     1.57768  3.69893   0.8268   1.2856   0.2093
2.0864181576     1.57923  3.69883   0.8232   1.2823   0.2054
2.0864331734     1.58078  3.69874   0.8195   1.2789   0.2016
2.0864481891     1.58234  3.69864   0.8159   1.2755   0.1977
2.0864632048     1.58390  3.69854   0.8122   1.2721   0.1939
2.0864782205     1.58545  3.69844   0.8086   1.2687   0.1900
2.0864932362     1.58701  3.69834   0.8050   1.2653   0.1861
2.0865082520     1.58858  3.69824   0.8013   1.2619   0.1823
2.0865232677     1.59014  3.69814   0.7977   1.2585   0.1784
2.0865382834     1.59170  3.69805   0.7940   1.2551   0.1745
2.0865532991     1.59326  3.69795   0.7904   1.2517   0.1707
2.0865683149     1.59482  3.69785   0.7867   1.2483   0.1668
2.0865833306     1.59639  3.69775   0.7831   1.2449   0.1629
2.0865983463     1.59795  3.69765   0.7794   1.2415   0.1591
2.0866133620     1.59952  3.69756   0.7758   1.2381   0.1552
2.0866283778     1.60109  3.69746   0.7721   1.2347   0.1513
2.0866433935     1.60265  3.69736   0.7684   1.2313   0.1474
2.0866584092     1.60422  3.69726   0.7648   1.2279   0.1436
2.0866734249     1.60578  3.69717   0.7611   1.2245   0.1397
2.0866884406     1.60735  3.69707   0.7575   1.2212   0.1358
2.0867034564     1.60892  3.69697   0.7539   1.2178   0.1319
2.0867184721     1.61049  3.69687   0.7502   1.2144   0.1281
2.0867334878     1.61206  3.69678   0.7465   1.2110   0.1242
2.0867485035     1.61363  3.69668   0.7429   1.2076   0.1203
2.0867635193     1.61521  3.69658   0.7392   1.2041   0.1164
2.0867785350     1.61679  3.69648   0.7355   1.2007   0.1125
2.0867935507     1.61835  3.69638   0.7319   1.1974   0.1087
2.0868085664     1.61992  3.69629   0.7282   1.1940   0.1048
2.0868235822     1.62150  3.69619   0.7246   1.1906   0.1009
2.0868385979     1.62306  3.69609   0.7210   1.1872   0.0971
2.0868536136     1.62463  3.69599   0.7173   1.1838   0.0932
2.0868686293     1.62620  3.69589   0.7137   1.1804   0.0893
2.0868836451     1.62776  3.69580   0.7100   1.1771   0.0855
2.0868986608     1.62932  3.69570   0.7064   1.1737   0.0816
2.0869136765     1.63089  3.69560   0.7028   1.1703   0.0778
2.0869286922     1.63246  3.69551   0.6991   1.1669   0.0739
2.0869437079     1.63402  3.69541   0.6955   1.1636   0.0701
2.0869587237     1.63558  3.69531   0.6919   1.1602   0.0662
2.0869737394     1.63715  3.69522   0.6883   1.1568   0.0624
2.0869887551     1.63872  3.69512   0.6846   1.1534   0.0585
2.0870037708     1.64029  3.69502   0.6810   1.1500   0.0546
2.0870187866     1.64185  3.69493   0.6773   1.1467   0.0508
2.0870338023     1.64342  3.69483   0.6737   1.1433   0.0469
2.0870488180     1.64499  3.69473   0.6701   1.1399   0.0431
2.0870638337     1.64657  3.69463   0.6664   1.1365   0.0392
2.0870788495     1.64816  3.69454   0.6627   1.1331   0.0353
2.0870938652     1.64974  3.69444   0.6590   1.1297   0.0314
2.0871088809     1.65131  3.69434   0.6554   1.1263   0.0275
2.0871238966     1.65288  3.69425   0.6518   1.1229   0.0237
2.0871389123     1.65445  3.69415   0.6481   1.1195   0.0198
2.0871539281     1.65601  3.69405   0.6445   1.1162   0.0160
2.0871689438     1.65758  3.69395   0.6409   1.1128   0.0121
2.0871839595     1.65917  3.69386   0.6372   1.1094   0.0082
2.0871989752     1.66074  3.69376   0.6335   1.1060   0.0044
2.0872139910     1.66232  3.69366   0.6299   1.1026   0.0005
2.0872290067     1.66390  3.69356   0.6262   1.0992  -0.0034
2.0872440224     1.66549  3.69347   0.6225   1.0958  -0.0073
2.0872590381     1.66708  3.69337   0.6189   1.0924  -0.0112
2.0872740539     1.66866  3.69327   0.6152   1.0890  -0.0151
2.0872890696     1.67022  3.69318   0.6116   1.0856  -0.0189
2.0873040853     1.67178  3.69308   0.6080   1.0823  -0.0227
2.0873191010     1.67332  3.69299   0.6044   1.0789  -0.0265
2.0873341167     1.67487  3.69289   0.6008   1.0756  -0.0303
2.0873491325     1.67644  3.69279   0.5972   1.0722  -0.0342
2.0873641482     1.67803  3.69269   0.5935   1.0688  -0.0381
2.0873791639     1.67961  3.69260   0.5898   1.0654  -0.0420
2.0873941796     1.68120  3.69250   0.5861   1.0620  -0.0459
2.0874091954     1.68280  3.69240   0.5824   1.0586  -0.0498
2.0874242111     1.68439  3.69230   0.5788   1.0551  -0.0537
2.0874392268     1.68598  3.69220   0.5751   1.0517  -0.0576
2.0874542425     1.68757  3.69210   0.5714   1.0483  -0.0615
2.0874692583     1.68916  3.69201   0.5677   1.0449  -0.0654
2.0874842740     1.69075  3.69191   0.5640   1.0415  -0.0693
2.0874992897     1.69234  3.69181   0.5603   1.0380  -0.0733
2.0875143054     1.69396  3.69171   0.5566   1.0346  -0.0772
2.0875293211     1.69558  3.69161   0.5528   1.0311  -0.0812
2.0875443369     1.69719  3.69151   0.5491   1.0276  -0.0852
2.0875593526     1.69879  3.69141   0.5454   1.0242  -0.0891
2.0875743683     1.70039  3.69131   0.5417   1.0207  -0.0930
2.0875893840     1.70199  3.69121   0.5380   1.0173  -0.0970
2.0876043998     1.70362  3.69111   0.5342   1.0138  -0.1009
2.0876194155     1.70524  3.69101   0.5305   1.0103  -0.1049
2.0876344312     1.70686  3.69091   0.5267   1.0068  -0.1089
2.0876494469     1.70848  3.69081   0.5229   1.0033  -0.1129
2.0876644627     1.71009  3.69071   0.5192   0.9999  -0.1169
2.0876794784     1.71170  3.69061   0.5155   0.9964  -0.1208
2.0876944941     1.71331  3.69051   0.5117   0.9929  -0.1248
2.0877095098     1.71490  3.69041   0.5080   0.9895  -0.1287
2.0877245256     1.71650  3.69031   0.5043   0.9860  -0.1326
2.0877395413     1.71811  3.69021   0.5006   0.9825  -0.1366
2.0877545570     1.71972  3.69011   0.4968   0.9790  -0.1406
2.0877695727     1.72134  3.69001   0.4931   0.9756  -0.1445
2.0877845884     1.72294  3.68991   0.4894   0.9721  -0.1485
2.0877996042     1.72455  3.68981   0.4856   0.9686  -0.1524
2.0878146199     1.72616  3.68971   0.4819   0.9652  -0.1564
2.0878296356     1.72777  3.68961   0.4782   0.9617  -0.1604
2.0878446513     1.72938  3.68951   0.4744   0.9582  -0.1643
2.0878596671     1.73100  3.68942   0.4707   0.9547  -0.1683
2.0878746828     1.73261  3.68932   0.4669   0.9512  -0.1723
2.0878896985     1.73422  3.68922   0.4632   0.9477  -0.1762
2.0879047142     1.73583  3.68912   0.4594   0.9442  -0.1802
2.0879197300     1.73744  3.68902   0.4557   0.9407  -0.1842
2.0879347457     1.73907  3.68892   0.4519   0.9372  -0.1882
2.0879497614     1.74068  3.68882   0.4481   0.9337  -0.1922
2.0879647771     1.74229  3.68873   0.4444   0.9302  -0.1961
2.0879797928     1.74391  3.68863   0.4406   0.9267  -0.2001
2.0879948086     1.74552  3.68853   0.4369   0.9232  -0.2041
2.0880098243     1.74712  3.68843   0.4331   0.9197  -0.2080
2.0880248400     1.74872  3.68833   0.4294   0.9163  -0.2120
2.0880398557     1.75034  3.68823   0.4256   0.9127  -0.2160
2.0880548715     1.75195  3.68814   0.4219   0.9092  -0.2199
2.0880698872     1.75357  3.68804   0.4181   0.9057  -0.2239
2.0880849029     1.75516  3.68794   0.4144   0.9022  -0.2279
2.0880999186     1.75677  3.68785   0.4106   0.8987  -0.2318
2.0881149344     1.75837  3.68775   0.4069   0.8953  -0.2358
2.0881299501     1.75996  3.68765   0.4032   0.8918  -0.2397
2.0881449658     1.76150  3.68756   0.3996   0.8884  -0.2435
2.0881599815     1.76308  3.68747   0.3959   0.8850  -0.2474
2.0881749972     1.76463  3.68738   0.3923   0.8816  -0.2512
2.0881900130     1.76623  3.68728   0.3885   0.8782  -0.2552
2.0882050287     1.76781  3.68718   0.3848   0.8747  -0.2591
2.0882200444     1.76940  3.68709   0.3811   0.8712  -0.2630
2.0882350601     1.77099  3.68699   0.3774   0.8678  -0.2669
2.0882500759     1.77260  3.68689   0.3737   0.8643  -0.2709
2.0882650916     1.77419  3.68680   0.3700   0.8608  -0.2748
2.0882801073     1.77576  3.68670   0.3663   0.8574  -0.2787
2.0882951230     1.77735  3.68660   0.3626   0.8539  -0.2826
2.0883101388     1.77895  3.68651   0.3589   0.8505  -0.2865
2.0883251545     1.78053  3.68641   0.3552   0.8470  -0.2905
2.0883401702     1.78212  3.68631   0.3515   0.8436  -0.2944
2.0883551859     1.78367  3.68622   0.3478   0.8402  -0.2982
2.0883702017     1.78524  3.68613   0.3442   0.8368  -0.3021
2.0883852174     1.78677  3.68604   0.3406   0.8334  -0.3058
2.0884002331     1.78836  3.68594   0.3369   0.8300  -0.3098
2.0884152488     1.78995  3.68585   0.3332   0.8265  -0.3137
2.0884302645     1.79153  3.68575   0.3295   0.8231  -0.3176
2.0884452803     1.79310  3.68565   0.3258   0.8196  -0.3215
2.0884602960     1.79467  3.68556   0.3222   0.8162  -0.3253
2.0884753117     1.79621  3.68547   0.3186   0.8129  -0.3291
2.0884903274     1.79775  3.68538   0.3150   0.8095  -0.3330
2.0885053432     1.79931  3.68528   0.3113   0.8061  -0.3368
2.0885203589     1.80089  3.68519   0.3076   0.8027  -0.3407
2.0885353746     1.80243  3.68510   0.3040   0.7993  -0.3445
2.0885503903     1.80396  3.68501   0.3005   0.7959  -0.3483
2.0885654061     1.80548  3.68492   0.2969   0.7926  -0.3520
2.0885804218     1.80698  3.68484   0.2934   0.7893  -0.3557
2.0885954375     1.80852  3.68474   0.2898   0.7860  -0.3595
2.0886104532     1.81012  3.68464   0.2861   0.7825  -0.3635
2.0886254689     1.81174  3.68454   0.2823   0.7790  -0.3675
2.0886404847     1.81335  3.68444   0.2785   0.7755  -0.3715
2.0886555004     1.81494  3.68435   0.2748   0.7720  -0.3754
2.0886705161     1.81648  3.68426   0.2712   0.7687  -0.3792
2.0886855318     1.81803  3.68416   0.2676   0.7653  -0.3830
2.0887005476     1.81960  3.68406   0.2640   0.7619  -0.3869
2.0887155633     1.82113  3.68397   0.2604   0.7586  -0.3907
2.0887305790     1.82269  3.68388   0.2568   0.7552  -0.3945
2.0887455947     1.82421  3.68379   0.2532   0.7519  -0.3983
2.0887606105     1.82566  3.68371   0.2498   0.7487  -0.4018
2.0887756262     1.82715  3.68362   0.2463   0.7454  -0.4055
2.0887906419     1.82871  3.68352   0.2427   0.7421  -0.4093
2.0888056576     1.83031  3.68342   0.2390   0.7386  -0.4133
2.0888206733     1.83190  3.68332   0.2353   0.7351  -0.4172
2.0888356891     1.83349  3.68323   0.2316   0.7317  -0.4211
2.0888507048     1.83494  3.68315   0.2282   0.7285  -0.4247
2.0888657205     1.83642  3.68306   0.2247   0.7253  -0.4284
2.0888807362     1.83800  3.68296   0.2210   0.7219  -0.4323
2.0888957520     1.83964  3.68286   0.2173   0.7183  -0.4363
2.0889107677     1.84124  3.68276   0.2135   0.7149  -0.4402
2.0889257834     1.84284  3.68266   0.2098   0.7114  -0.4442
2.0889407991     1.84442  3.68256   0.2061   0.7080  -0.4481
2.0889558149     1.84597  3.68247   0.2025   0.7046  -0.4519
2.0889708306     1.84757  3.68237   0.1988   0.7012  -0.4558
2.0889858463     1.84912  3.68228   0.1952   0.6978  -0.4596
2.0890008620     1.85068  3.68218   0.1916   0.6944  -0.4635
2.0890158777     1.85226  3.68209   0.1879   0.6910  -0.4674
2.0890308935     1.85380  3.68200   0.1843   0.6877  -0.4712
2.0890459092     1.85540  3.68190   0.1806   0.6842  -0.4751
2.0890609249     1.85700  3.68180   0.1769   0.6807  -0.4790
2.0890759406     1.85854  3.68171   0.1733   0.6774  -0.4828
2.0890909564     1.86018  3.68160   0.1695   0.6739  -0.4869
2.0891059721     1.86171  3.68152   0.1659   0.6705  -0.4906
2.0891209878     1.86330  3.68142   0.1622   0.6671  -0.4945
2.0891360035     1.86488  3.68132   0.1585   0.6637  -0.4984
2.0891510193     1.86644  3.68122   0.1549   0.6604  -0.5023
2.0891660350     1.86803  3.68112   0.1513   0.6570  -0.5062
2.0891810507     1.86962  3.68102   0.1476   0.6535  -0.5101
2.0891960664     1.87126  3.68092   0.1438   0.6500  -0.5141
2.0892110822     1.87270  3.68084   0.1404   0.6468  -0.5176
2.0892260979     1.87425  3.68074   0.1368   0.6435  -0.5215
2.0892411136     1.87592  3.68064   0.1330   0.6399  -0.5256
2.0892561293     1.87755  3.68054   0.1292   0.6364  -0.5296
2.0892711450     1.87919  3.68043   0.1254   0.6329  -0.5336
2.0892861608     1.88080  3.68034   0.1217   0.6294  -0.5375
2.0893011765     1.88241  3.68024   0.1179   0.6260  -0.5415
2.0893161922     1.88403  3.68014   0.1142   0.6225  -0.5455
2.0893312079     1.88563  3.68004   0.1105   0.6190  -0.5494
